ID	length	GC_num	IC_num	goodC_num	IC%	MD	TPR/FPRsum_min	TPR/FPRsum1	TPR/FPRsum2	TPR/FPRsum3	TPR/FPRsum4	TPR/FPRsum5	TPR/FPRsum6	TPR/FPRsum7	TPR/FPRsum8	TPR/FPRsum9	TPR/FPRsum_max	TPR_min	TPR_1	TPR_2	TPR_3	TPR_4	TPR_5	TPR_6	TPR_7	TPR_8	TPR_9	TPR_max	FPR_min	FPR_1	FPR_2	FPR_3	FPR_4	FPR_5	FPR_6	FPR_7	FPR_8	FPR_9	FPR_max	f_MEC	f_OLS	f_OLS/MD^2	f_FMC	f_fastmeC	f_newC	f_newC/nonIC_num	f_tree_length	f_topo	f_jk30	f_jk50	f_jk70	U_MEC	U_OLS	U_OLS/MD^2	U_FMC	U_fastmeC	U_newC	U_newC/nonIC_num	U_tree_length	U_topo	U_jk30	U_jk50	U_jk70	f/U_MEC	f/U_OLS	f/U_FMC	f/U_fastmeC	f/U_newC	f/U_topo	f/U_jk30	f/U_jk50	f/U_jk70	division
Pf_856_PF04055_3	190	36	17	137	8.95	0.9129	0	0.03	0.0494	0.07	0.091	0.12	0.1522	0.1985	0.2629	0.3532	0.5758	0	0.0119	0.0229	0.0328	0.046	0.0648	0.0865	0.111	0.1397	0.1823	0.4119	0	0.0074	0.0148	0.022	0.0298	0.0384	0.0467	0.0578	0.0723	0.0915	0.2024	6.2678	0.7188	0.8625	0.7071	0.3001	90569	523.52	5.722	1107	630	802	899	6.2902	1.4544	1.7452	2.11	0.3027	90496	523.1	5.743	1050	719	849	957	0.9964	0.4942	0.3348	0.9914	1.0008	1.0543	0.8762	0.9446	0.9394	UPGMA
Pf_859_PF11987_1	114	8	22	84	19.3	0.5846	0.0001	0.02	0.0609	0.09	0.1142	0.16	0.189	0.2218	0.2714	0.3366	0.5927	0	0.0128	0.03	0.0419	0.0594	0.0775	0.0993	0.127	0.1596	0.208	0.5955	0.0001	0.006	0.0128	0.0192	0.0274	0.0353	0.0451	0.0591	0.0788	0.1046	0.2779	5.3452	0.3952	1.1564	0.9538	0.2594	71932	781.87	3.125	1203	667	802	932	5.2444	0.748	2.1887	2.27	0.2589	72431	787.29	3.067	1205	715	917	1049	1.0192	0.5283	0.4204	1.0019	0.9931	0.9983	0.9329	0.8746	0.8885	fitch
Pf_863_PF13603_1	208	42	28	138	13.46	0.9049	0.0006	0.04	0.07	0.1	0.134	0.18	0.2313	0.3128	0.4281	0.5826	1.2957	0.0002	0.0203	0.0364	0.0532	0.0746	0.1039	0.1353	0.1693	0.2103	0.273	0.5789	0	0.0063	0.0133	0.0205	0.0288	0.0374	0.0475	0.0598	0.0739	0.0956	0.2005	5.7554	0.601	0.7340	0.6213	0.2754	109237	606.87	5.208	1175	836	1015	1102	5.7918	2.2626	2.7632	2.53	0.2788	106839	593.55	5.24	1033	853	1046	1124	0.9937	0.2656	0.246	0.9878	1.0224	1.1375	0.9801	0.9704	0.9804	fitch
Pf_870_PF02367_1	143	29	16	98	11.19	1.098	0.0011	0.03	0.0572	0.08	0.1034	0.13	0.1622	0.1941	0.2403	0.3129	0.5572	0.0008	0.0182	0.0329	0.052	0.0675	0.087	0.1081	0.1358	0.1747	0.241	0.659	0	0.0083	0.018	0.0288	0.0393	0.0513	0.0624	0.0755	0.0942	0.1214	0.2693	6.0228	1.4104	1.1699	1.0815	0.29	73346	577.53	6.613	1097	509	689	870	5.992	3.6142	2.9978	3.1	0.2888	73470	578.5	6.58	1089	554	786	981	1.0051	0.3902	0.3494	1.0042	0.9983	1.0073	0.9188	0.8766	0.8869	UPGMA
Pf_873_PF00571_4	63	8	12	43	19.05	0.6503	0.0006	0.03	0.0539	0.08	0.101	0.12	0.1571	0.2076	0.2455	0.3022	0.766	0.0003	0.019	0.0367	0.0532	0.0741	0.0953	0.1241	0.1593	0.2061	0.2809	0.5585	0.0001	0.0105	0.0212	0.0328	0.0431	0.0554	0.068	0.0851	0.1087	0.1392	0.371	5.0512	0.9421	2.2278	1.5754	0.2501	35743	700.84	3.285	1137	535	750	911	5.264	1.383	3.2704	3.35	0.2485	35828	702.51	3.423	1134	535	733	805	0.9596	0.6812	0.47	1.0064	0.9976	1.0026	1	1.0232	1.1317	UPGMA
Pf_876_PF03118_1	69	6	30	33	43.48	0.368	0	0	0.0342	0.08	0.1255	0.17	0.2478	0.3334	0.4443	0.6843	3232.6739	0	0	0.0123	0.0346	0.0629	0.1051	0.1267	0.1535	0.2178	0.2922	1491.7	0	0	0	0.0095	0.0156	0.0252	0.0349	0.0501	0.0698	0.0983	0.2794	3.948	0.1144	0.8448	6.6088	0.1915	46570	1194.1	1.453	1235	602	770	897	3.9522	0.5523	4.0783	5.68	0.1958	46355	1188.59	1.455	1162	653	762	862	0.9989	0.2071	1.1639	0.978	1.0046	1.0628	0.9219	1.0105	1.0406	fitch
Pf_879_PF03717_1	187	63	14	110	7.49	1.3952	0.0006	0.03	0.0602	0.09	0.1117	0.14	0.1688	0.197	0.2329	0.2996	0.6559	0.0002	0.0182	0.0337	0.0511	0.0681	0.0867	0.1083	0.1403	0.1735	0.2155	0.4905	0	0.0089	0.0166	0.0252	0.0358	0.0461	0.0573	0.0717	0.0899	0.1263	0.2465	6.0312	2.0644	1.0605	0.8499	0.2902	95790	553.7	8.415	1142	672	899	1028	6.0116	3.908	2.0076	1.71	0.2903	96034	555.11	8.387	1147	747	908	1040	1.0033	0.5282	0.497	0.9997	0.9975	0.9956	0.8996	0.9901	0.9885	UPGMA
Pf_882_PF02075_1	154	44	18	92	11.69	0.8229	0.0008	0.03	0.0536	0.08	0.1101	0.14	0.1722	0.1998	0.2419	0.2909	0.681	0.0003	0.0138	0.026	0.0412	0.055	0.0686	0.0885	0.1074	0.1308	0.171	0.415	0.0001	0.0067	0.0123	0.0193	0.0284	0.0378	0.0466	0.0593	0.0743	0.0975	0.1831	6.0466	0.4611	0.6809	0.6134	0.2883	78689	578.6	4.976	1177	617	747	891	6.0284	0.8358	1.2343	1.25	0.2888	78420	576.62	4.961	1136	644	762	861	1.003	0.5517	0.4892	0.9983	1.0034	1.0361	0.9581	0.9803	1.0348	fitch
Pf_885_PF00333_1	67	0	24	43	35.82	0.4177	0.0001	0.03	0.0686	0.11	0.1423	0.17	0.2247	0.2775	0.3488	0.4387	1.5409	0.0001	0.0219	0.0484	0.0728	0.102	0.1249	0.1539	0.1994	0.2423	0.3321	0.7158	0.0001	0.0104	0.0198	0.0293	0.0394	0.0513	0.0646	0.0801	0.1	0.1339	0.315	4.2112	0.3243	1.8587	1.5917	0.2047	44102	1025.63	1.759	1252	671	846	942	4.3484	0.8565	4.9091	4.98	0.2056	44968	1045.77	1.817	1201	664	850	986	0.9684	0.3786	0.3199	0.9956	0.9807	1.0425	1.0105	0.9953	0.9554	UPGMA
Pf_887_PF00166_1	94	20	13	61	13.83	0.5969	0.0008	0.03	0.0736	0.11	0.1616	0.22	0.2608	0.3243	0.3986	0.56	1.135	0.0003	0.0211	0.0428	0.0723	0.0945	0.1261	0.1629	0.203	0.2534	0.3421	0.5867	0	0.0076	0.016	0.0256	0.0347	0.0439	0.0565	0.0683	0.0843	0.1075	0.226	5.2556	0.3093	0.8681	0.7951	0.2506	56054	692.02	3.137	1268	768	893	1021	5.4054	2.0366	5.7161	5.1	0.2621	53941	665.94	3.226	1055	646	759	877	0.9723	0.1519	0.1558	0.9561	1.0392	1.2019	1.1889	1.1765	1.1642	fitch
Pf_892_PF00298_1	76	7	13	56	17.11	0.6187	0.001	0.02	0.0526	0.08	0.1199	0.16	0.2023	0.2543	0.3246	0.4205	0.9508	0.0007	0.0203	0.0442	0.0637	0.0879	0.1257	0.1633	0.2033	0.2577	0.3468	0.7959	0.0001	0.0093	0.0188	0.0296	0.0416	0.056	0.0712	0.0888	0.1108	0.1616	0.3986	5.5356	0.7376	1.9269	1.7651	0.267	38354	608.79	3.425	1095	557	762	922	5.6168	1.6163	4.2224	5.11	0.2786	38066	604.22	3.475	985	489	643	847	0.9855	0.4564	0.3456	0.9584	1.0076	1.1117	1.1391	1.1851	1.0885	fitch
Pf_894_PF00237_1	105	4	18	83	17.14	0.6891	0.0006	0.03	0.0566	0.09	0.1177	0.14	0.174	0.212	0.2572	0.312	0.8524	0.0004	0.0158	0.0324	0.0495	0.0764	0.0966	0.1201	0.1479	0.1787	0.2379	0.5301	0.0001	0.0081	0.0165	0.0253	0.035	0.0469	0.0587	0.0745	0.0949	0.1245	0.2516	5.1212	0.5388	1.1347	0.953	0.2464	76266	876.62	3.529	1198	572	756	914	5.0974	1.1289	2.3773	1.76	0.2469	76276	876.74	3.512	1200	753	929	1056	1.0047	0.4773	0.5404	0.998	0.9999	0.9983	0.7596	0.8138	0.8655	fitch
Pf_895_PF03989_2	47	1	5	41	10.64	0.9161	0.0006	0.03	0.0513	0.07	0.1042	0.13	0.1578	0.1994	0.2619	0.362	0.71	0.0004	0.0193	0.047	0.0668	0.0901	0.1162	0.1567	0.205	0.2836	0.406	0.7975	0	0.0131	0.0255	0.0387	0.0525	0.0698	0.0881	0.1069	0.1357	0.1753	0.3933	4.8272	2.0896	2.4899	2.2647	0.2362	34994	833.19	4.422	1127	557	701	852	4.9518	5.9636	7.1060	6.49	0.2424	35684	849.62	4.536	1068	587	713	849	0.9748	0.3504	0.3487	0.9744	0.9807	1.0552	0.9489	0.9832	1.0035	UPGMA
Pf_899_PF00986_1	65	1	29	35	44.62	0.3694	0.0005	0.03	0.0513	0.07	0.1047	0.13	0.1657	0.2015	0.2483	0.3215	0.6901	0.0005	0.0181	0.0339	0.057	0.0843	0.1096	0.1379	0.175	0.2166	0.2897	0.7782	0	0.0114	0.0223	0.0335	0.0446	0.0576	0.0716	0.0933	0.1149	0.1557	0.2927	4.8482	0.3308	2.4242	1.8919	0.2354	33159	921.08	1.791	1162	572	755	941	4.963	0.4521	3.3131	3.62	0.2378	32981	916.14	1.833	1133	554	770	918	0.9769	0.7317	0.5225	0.9899	1.0054	1.0256	1.0325	0.9805	1.0251	fitch
Pf_900_PF10431_1	94	12	25	57	26.6	0.447	0.001	0.02	0.0518	0.08	0.1212	0.15	0.1895	0.2396	0.2945	0.3794	1.1	0.0009	0.018	0.037	0.0613	0.0794	0.103	0.1374	0.1752	0.2147	0.2999	0.6869	0.0001	0.0095	0.0181	0.028	0.0384	0.0507	0.0647	0.0804	0.1043	0.1342	0.3026	6.244	0.2423	1.2127	1.1992	0.2997	33771	489.43	2.791	1105	331	542	763	6.2538	0.6925	3.4658	3.5	0.3035	33300	482.61	2.795	1034	318	520	707	0.9984	0.3499	0.3423	0.9875	1.0141	1.0687	1.0409	1.0423	1.0792	fitch
Pf_903_PF03023_1	523	168	12	343	2.29	1.3852	0.0006	0.03	0.0547	0.08	0.1152	0.15	0.1944	0.239	0.2797	0.3814	1.2026	0.0003	0.0118	0.0226	0.0381	0.055	0.072	0.0912	0.1132	0.1469	0.1934	0.374	0	0.0053	0.0119	0.0181	0.0262	0.0338	0.0433	0.0546	0.0667	0.0869	0.1743	6.153	1.2782	0.6662	0.6255	0.2963	292854	573.1	8.523	1172	868	1018	1063	6.0424	2.9429	1.5337	1.64	0.2968	294423	576.17	8.371	1154	868	979	1061	1.0183	0.4343	0.3808	0.9983	0.9947	1.0156	1	1.0398	1.0019	fitch
Pf_905_PF12327_1	97	1	20	76	20.62	0.7071	0.0001	0.02	0.0497	0.07	0.0972	0.13	0.1525	0.1972	0.2535	0.3188	1.3311	0.0001	0.0146	0.0292	0.0446	0.0607	0.08	0.1021	0.1283	0.1622	0.2144	0.4393	0.0001	0.0083	0.0156	0.0254	0.035	0.0458	0.058	0.0737	0.0923	0.1197	0.2485	5.012	0.5092	1.0184	0.8506	0.2426	75490	980.39	3.544	1239	748	891	980	5.068	1.0413	2.0826	2.11	0.2446	75012	974.18	3.584	1204	761	868	963	0.989	0.4890	0.4033	0.9918	1.0064	1.0291	0.9829	1.0265	1.0177	UPGMA
Pf_907_PF00318_1	217	3	60	154	27.65	0.5533	0.0007	0.03	0.0579	0.08	0.1139	0.15	0.1801	0.2141	0.2713	0.3514	0.7603	0.0004	0.0118	0.0244	0.0413	0.056	0.0723	0.0897	0.1096	0.148	0.2082	0.3988	0.0001	0.0057	0.0123	0.02	0.028	0.0369	0.0451	0.056	0.0714	0.0964	0.2086	5.1814	0.2603	0.8503	0.7729	0.2486	125810	801.34	2.867	1228	831	953	1054	5.2934	0.5507	1.7988	2.3	0.2504	124795	794.87	2.929	1182	761	838	889	0.9788	0.4727	0.3356	0.9928	1.0081	1.0389	1.092	1.1372	1.1856	UPGMA
Pf_910_PF01807_1	103	6	13	84	12.62	0.8494	0.0006	0.02	0.0483	0.08	0.1138	0.14	0.1668	0.2064	0.252	0.3082	0.6382	0.0003	0.0133	0.0366	0.0607	0.0785	0.1005	0.1214	0.1573	0.1925	0.2463	0.5629	0	0.0094	0.0185	0.0294	0.0407	0.053	0.0657	0.0814	0.1026	0.1339	0.2765	5.6406	1.1919	1.6520	1.292	0.2734	59604	662.27	4.791	1123	608	797	927	5.719	2.1954	3.0429	3.2	0.2766	58111	645.68	4.858	1028	606	778	881	0.9863	0.5429	0.4043	0.9884	1.0257	1.0924	1.0033	1.0244	1.0522	UPGMA
Pf_914_PF00206_2	297	12	67	218	22.56	0.7209	0.0003	0.03	0.0506	0.08	0.1172	0.14	0.1812	0.2198	0.2546	0.3375	0.8757	0.0002	0.009	0.0182	0.0301	0.0429	0.0525	0.0652	0.082	0.1009	0.1303	0.2609	0	0.0047	0.0096	0.0148	0.021	0.0266	0.0336	0.0426	0.0536	0.0681	0.1337	5.2906	0.1903	0.3662	0.3666	0.2523	193358	840.69	3.814	1263	869	960	1026	5.2318	0.4017	0.7730	0.79	0.253	193665	842.02	3.771	1257	1003	1092	1133	1.0112	0.4737	0.4645	0.9972	0.9984	1.0048	0.8664	0.8791	0.9056	UPGMA
Pf_920_PF00009_4	167	3	69	95	41.32	0.3592	0.0001	0.02	0.059	0.09	0.1194	0.16	0.1895	0.2315	0.2877	0.387	0.8307	0	0.0154	0.0337	0.0482	0.065	0.0865	0.1115	0.1359	0.1702	0.2128	0.4021	0.0001	0.0069	0.0156	0.0238	0.0328	0.0414	0.0506	0.064	0.0801	0.1031	0.2257	5.95	0.1175	0.9107	0.8808	0.2874	68036	694.24	2.137	1140	496	650	753	5.915	0.3049	2.3631	1.99	0.2912	68013	694.01	2.125	1052	533	687	804	1.0059	0.3854	0.4417	0.987	1.0003	1.0837	0.9306	0.9461	0.9366	fitch
Pf_922_PF02355_1	193	7	28	158	14.51	0.849	0.0002	0.03	0.0613	0.09	0.1251	0.17	0.2058	0.262	0.3371	0.4182	0.8054	0	0.0138	0.0285	0.0435	0.0608	0.0772	0.0968	0.1267	0.1506	0.2049	0.3717	0	0.0059	0.0116	0.0182	0.025	0.033	0.0426	0.0537	0.0663	0.0884	0.1883	5.5174	0.4357	0.6045	0.5355	0.264	137068	830.72	4.684	1209	858	963	1051	5.5594	1.2617	1.7504	1.61	0.265	136476	827.13	4.718	1168	806	929	1009	0.9924	0.3453	0.3317	0.9962	1.0043	1.0351	1.0645	1.0366	1.0416	UPGMA
Pf_924_PF00004_3	140	3	72	65	51.43	0.2167	0.0004	0.02	0.0364	0.06	0.0872	0.11	0.1371	0.172	0.2221	0.2815	0.5536	0.0002	0.0105	0.0199	0.037	0.0532	0.077	0.1004	0.122	0.1602	0.2206	0.5793	0	0.0079	0.0167	0.0266	0.0367	0.0473	0.0593	0.0726	0.0938	0.1264	0.3347	5.6994	0.05	1.0648	1.2598	0.2731	37200	547.06	1.235	1160	485	697	844	5.6812	0.07	1.4907	2.36	0.2733	37150	546.32	1.23	1143	551	741	892	1.0032	0.7143	0.5346	0.9993	1.0013	1.0149	0.8802	0.9406	0.9462	UPGMA
Pf_925_PF00091_1	186	19	43	124	23.12	0.6129	0.0007	0.03	0.0458	0.07	0.0954	0.13	0.1653	0.1938	0.2435	0.3011	0.5971	0.0002	0.0121	0.0248	0.0391	0.0551	0.0712	0.0918	0.1104	0.1358	0.1753	0.4465	0.0001	0.0072	0.0147	0.0223	0.0319	0.0422	0.0533	0.0651	0.0791	0.1026	0.2004	6.1124	0.3427	0.9123	0.8184	0.2924	83524	584.08	3.746	1127	588	770	880	6.0886	0.5597	1.4900	1.51	0.2947	83420	583.36	3.731	1118	688	864	975	1.0039	0.6123	0.542	0.9922	1.0012	1.0081	0.8547	0.8912	0.9026	UPGMA
Pf_926_PF00120_1	279	2	90	187	32.26	0.4413	0.0008	0.03	0.0583	0.09	0.1155	0.15	0.1865	0.2387	0.2899	0.3583	0.5678	0.0003	0.0121	0.0282	0.0414	0.0556	0.0712	0.0895	0.1096	0.1435	0.1856	0.38	0.0001	0.0066	0.0134	0.0199	0.0268	0.0341	0.043	0.0533	0.066	0.0862	0.1738	5.9346	0.1209	0.6208	0.5238	0.2852	116316	615.43	2.619	1194	776	935	1037	5.9556	0.3089	1.5862	1.48	0.2878	115740	612.38	2.628	1128	799	916	1048	0.9965	0.3914	0.3538	0.991	1.005	1.0585	0.9712	1.0207	0.9895	UPGMA
Pf_928_PF00237_1	107	2	25	80	23.36	0.5672	0.0003	0.02	0.0488	0.07	0.1105	0.13	0.171	0.2067	0.2672	0.3604	1.2575	0.0002	0.0148	0.0363	0.0548	0.0778	0.0986	0.1312	0.1717	0.2094	0.2762	0.4931	0.0001	0.0094	0.0189	0.029	0.0395	0.0516	0.0644	0.0816	0.1006	0.1323	0.3094	5.7442	0.4073	1.2660	1.1709	0.2762	51374	626.51	3.258	1068	441	654	791	5.5804	0.9517	2.9582	2.37	0.2781	51548	628.63	3.165	997	531	746	921	1.0294	0.4280	0.495	0.9932	0.9966	1.0712	0.8305	0.8767	0.8588	UPGMA
Pf_930_PF00986_1	66	2	30	34	45.45	0.4044	0	0.02	0.0518	0.09	0.1177	0.14	0.1807	0.2228	0.283	0.3689	0.8289	0	0.0169	0.0402	0.067	0.0926	0.118	0.1533	0.1882	0.234	0.3117	0.6953	0	0.011	0.0201	0.0324	0.0432	0.0568	0.0737	0.0916	0.1145	0.1476	0.297	5.4376	0.3903	2.3866	2.0922	0.2628	28932	803.67	2.199	1002	428	556	658	5.4754	0.6883	4.2088	4.24	0.2681	29281	813.36	2.215	1001	393	582	748	0.9931	0.5670	0.4931	0.9802	0.9881	1.001	1.0891	0.9553	0.8797	fitch
Pf_937_PF01926_2	208	52	59	97	28.37	0.509	0.0011	0.03	0.0655	0.1	0.1441	0.19	0.246	0.3169	0.3741	0.4566	0.8939	0.0008	0.0207	0.0401	0.0595	0.0854	0.1102	0.1401	0.1765	0.2502	0.3372	0.5401	0.0002	0.0076	0.0156	0.0241	0.0336	0.044	0.0564	0.0694	0.0892	0.1175	0.2751	5.8268	0.2449	0.9453	0.9386	0.2819	90361	606.45	2.966	1135	607	728	788	5.9276	0.9679	3.7359	3.96	0.2872	89651	601.68	3.017	1053	554	646	812	0.983	0.2530	0.2371	0.9815	1.0079	1.0779	1.0957	1.1269	0.9704	fitch
Pf_939_PF00091_1	173	6	58	109	33.53	0.5221	0.0003	0.03	0.057	0.09	0.1145	0.14	0.1832	0.2186	0.2752	0.3369	0.8785	0.0001	0.0146	0.0248	0.0386	0.0521	0.0705	0.0856	0.1075	0.1382	0.1773	0.4133	0	0.0069	0.013	0.0188	0.0259	0.0336	0.0414	0.0519	0.0666	0.0927	0.2094	5.397	0.1838	0.6743	0.7319	0.26	98123	853.24	2.818	1213	657	807	900	5.432	0.4336	1.5907	1.38	0.2602	97686	849.44	2.836	1148	708	887	989	0.9936	0.4239	0.5292	0.9992	1.0045	1.0566	0.928	0.9098	0.91	UPGMA
Pf_943_PF01926_3	129	11	41	77	31.78	0.509	0.0003	0.02	0.0491	0.08	0.1089	0.13	0.1638	0.2011	0.2351	0.2871	0.6696	0.0002	0.0132	0.034	0.0542	0.072	0.0905	0.1166	0.1449	0.1787	0.2162	0.4411	0	0.0105	0.0197	0.0297	0.0396	0.0518	0.0637	0.0793	0.0948	0.1248	0.2978	5.8366	0.3575	1.3799	1.1281	0.2797	54242	616.39	2.971	1112	567	734	908	5.9038	0.5677	2.1912	1.84	0.283	53769	611.01	3.005	1073	551	752	866	0.9886	0.6297	0.6116	0.9883	1.0088	1.0363	1.029	0.9761	1.0485	UPGMA
Pf_947_PF14450_2	205	19	10	176	4.88	1.209	0.0005	0.03	0.0621	0.09	0.1373	0.17	0.2188	0.2682	0.3366	0.4275	0.7698	0.0004	0.017	0.0299	0.0488	0.0708	0.0908	0.1149	0.1381	0.1663	0.2151	0.5634	0	0.0067	0.0147	0.0215	0.0293	0.0374	0.0478	0.0578	0.0723	0.0932	0.1839	5.4054	0.8868	0.6067	0.5035	0.2562	164629	844.25	6.535	1261	889	966	1042	5.3438	3.7395	2.5584	2.27	0.2576	164033	841.19	6.461	1246	940	1052	1107	1.0115	0.2371	0.2216	0.9946	1.0036	1.012	0.9457	0.9183	0.9413	UPGMA
Pf_952_PF01926_3	142	22	40	80	28.17	0.5669	0.0002	0.03	0.0542	0.08	0.1007	0.12	0.1437	0.1681	0.2035	0.2607	0.4728	0.0001	0.0178	0.0324	0.0442	0.0609	0.0772	0.0979	0.1195	0.1546	0.2022	0.389	0	0.0081	0.0165	0.0255	0.035	0.0459	0.0606	0.0764	0.0971	0.1217	0.2649	5.3452	0.3564	1.1090	1.0443	0.2563	65916	646.24	3.03	1138	656	823	951	5.3774	0.5177	1.6109	1.66	0.2562	66026	647.31	3.048	1151	693	868	984	0.994	0.6884	0.6296	1.0004	0.9983	0.9887	0.9466	0.9482	0.9665	UPGMA
Pf_953_PF00289_1	110	0	34	76	30.91	0.4066	0	0.03	0.0527	0.07	0.0988	0.13	0.1624	0.1895	0.2239	0.2827	0.8357	0	0.0152	0.0296	0.0448	0.058	0.0779	0.0942	0.1193	0.1579	0.1943	0.5248	0	0.0082	0.0163	0.0243	0.0332	0.0434	0.0553	0.0683	0.0914	0.1164	0.2223	5.6784	0.1637	0.9902	0.9758	0.2731	48668	640.37	2.309	1228	673	880	1014	5.7428	0.2799	1.6930	2.02	0.2731	48660	640.26	2.335	1226	663	856	994	0.9888	0.5849	0.4838	1	1.0002	1.0016	1.0151	1.028	1.0201	UPGMA
Pf_954_PF00380_1	128	7	36	85	28.13	0.6268	0.0002	0.02	0.0576	0.09	0.1212	0.16	0.196	0.2458	0.3119	0.3846	0.7145	0.0001	0.0117	0.0271	0.0469	0.0615	0.078	0.0952	0.1206	0.1497	0.203	0.3732	0.0001	0.006	0.0127	0.0194	0.027	0.0358	0.0441	0.0536	0.0692	0.0938	0.2372	4.97	0.2933	0.7465	0.5902	0.2399	82268	894.22	3.115	1265	682	858	945	5.0008	0.8274	2.1060	1.94	0.2419	80916	879.52	3.135	1129	667	768	857	0.9938	0.3545	0.304	0.9917	1.0167	1.1205	1.0225	1.1172	1.1027	fitch
Pf_955_PF01207_1	340	58	19	263	5.59	1.2485	0.0003	0.04	0.0752	0.1101	0.138	0.19	0.2426	0.309	0.3638	0.4475	0.8613	0.0001	0.0168	0.0311	0.0454	0.0593	0.0828	0.106	0.1341	0.1651	0.2042	0.6231	0	0.0064	0.012	0.0187	0.0246	0.0323	0.0398	0.0487	0.0604	0.0787	0.1962	6.048	0.7005	0.4494	0.399	0.288	199190	620.53	7.551	1264	797	944	1048	5.9752	2.9771	1.9099	1.76	0.2898	199842	622.56	7.46	1246	787	930	1023	1.0122	0.2353	0.2267	0.9938	0.9967	1.0144	1.0127	1.0151	1.0244	fitch
Pf_956_PF00289_1	110	0	36	74	32.73	0.359	0.0005	0.03	0.0605	0.0881	0.1194	0.16	0.1963	0.2392	0.2945	0.3886	0.7715	0.0004	0.0179	0.0383	0.0584	0.0816	0.0972	0.126	0.1547	0.1995	0.251	0.4803	0.0001	0.0089	0.0177	0.0257	0.035	0.047	0.0582	0.0728	0.0901	0.118	0.3007	6.1138	0.1585	1.2298	1.0516	0.2947	39778	537.54	2.195	1121	450	642	816	6.1502	0.3564	2.7653	3.2	0.2948	39664	536	2.208	1079	449	723	893	0.9941	0.4447	0.3281	0.9997	1.0029	1.0389	1.0022	0.888	0.9138	fitch
Pf_957_PF06418_1	280	32	93	155	33.21	0.4443	0	0.02	0.0538	0.0817	0.1045	0.13	0.1722	0.2099	0.2536	0.3266	1.0695	0	0.009	0.0212	0.033	0.0445	0.0586	0.0781	0.0919	0.115	0.1548	0.3876	0	0.0049	0.0109	0.0173	0.0237	0.0311	0.0381	0.0487	0.0621	0.0798	0.1858	5.5594	0.1086	0.5501	0.4632	0.2645	125489	671.06	2.47	1147	794	916	976	5.4922	0.3397	1.7208	1.64	0.2659	125351	670.33	2.44	1156	833	972	1077	1.0122	0.3197	0.282	0.9947	1.0011	0.9922	0.9532	0.9424	0.9062	fitch
Pf_958_PF00177_1	168	21	53	94	31.55	0.4634	0.0002	0.03	0.0513	0.0786	0.107	0.13	0.1698	0.2039	0.2377	0.2909	0.7101	0.0002	0.0154	0.0283	0.0439	0.0579	0.0739	0.0983	0.1206	0.1446	0.1865	0.3591	0.0001	0.008	0.0152	0.0241	0.0327	0.0424	0.0533	0.0656	0.0825	0.1079	0.2344	5.4642	0.1891	0.8806	0.8459	0.2627	78477	682.41	2.532	1226	740	871	997	5.5006	0.3628	1.6895	1.55	0.2632	78439	682.08	2.549	1206	709	874	977	0.9934	0.5212	0.5465	0.9981	1.0005	1.0166	1.0437	0.9966	1.0205	UPGMA
Pf_962_PF00271_1	79	4	19	56	24.05	0.5213	0	0.02	0.0482	0.0792	0.1088	0.14	0.1709	0.1999	0.245	0.3091	0.7358	0	0.0141	0.0291	0.0494	0.0661	0.0826	0.102	0.1263	0.1642	0.2246	0.522	0	0.0084	0.0164	0.0253	0.0341	0.0448	0.0571	0.0721	0.0868	0.1172	0.3296	5.5244	0.2599	0.9564	1.0735	0.2649	42800	713.33	2.88	1214	551	732	897	5.5048	0.4332	1.5941	2.01	0.2669	42648	710.8	2.869	1148	597	772	904	1.0036	0.6000	0.534	0.9925	1.0036	1.0575	0.9229	0.9482	0.9923	UPGMA
Pf_963_PF07724_1	166	2	88	76	53.01	0.2898	0.0002	0.03	0.0622	0.0935	0.1325	0.17	0.2049	0.2594	0.3271	0.3944	0.7901	0.0002	0.0127	0.0251	0.0402	0.0539	0.0716	0.0912	0.1163	0.1451	0.1981	0.3766	0.0001	0.0057	0.0113	0.0169	0.024	0.0313	0.0387	0.0479	0.0615	0.0829	0.1985	5.5132	0.0477	0.5680	0.6038	0.2645	57361	735.4	1.598	1186	615	786	858	5.495	0.152	1.8099	1.72	0.2669	57213	733.5	1.592	1152	659	849	952	1.0033	0.3138	0.351	0.991	1.0026	1.0295	0.9332	0.9258	0.9013	fitch
Pf_964_PF03484_1	75	8	9	58	12	1.3989	0.0007	0.02	0.0464	0.0691	0.0965	0.12	0.1466	0.1835	0.223	0.2807	0.6649	0.0008	0.0194	0.0408	0.0644	0.0839	0.1072	0.1444	0.1737	0.2156	0.2858	0.6523	0.0002	0.0119	0.0254	0.0402	0.0539	0.0687	0.0856	0.1027	0.1313	0.1663	0.3968	5.733	4.1211	2.1059	2.0542	0.2781	48109	728.92	8.02	1122	489	685	824	5.7708	7.7498	3.9602	4.89	0.2781	48391	733.2	8.071	1074	504	668	798	0.9934	0.5318	0.4204	1	0.9942	1.0447	0.9702	1.0254	1.0326	UPGMA
