ID	length	GC_num	IC_num	goodC_num	IC%	TPR/FPRsum_min	TPR/FPRsum1	TPR/FPRsum2	TPR/FPRsum3	TPR/FPRsum4	TPR/FPRsum5	TPR/FPRsum6	TPR/FPRsum7	TPR/FPRsum8	TPR/FPRsum9	TPR/FPRsum_max	TPR_min	TPR_1	TPR_2	TPR_3	TPR_4	TPR_5	TPR_6	TPR_7	TPR_8	TPR_9	TPR_max	FPR_min	FPR_1	FPR_2	FPR_3	FPR_4	FPR_5	FPR_6	FPR_7	FPR_8	FPR_9	FPR_max	MEC	OLS	OLS/MD^2	FMC	fastmeC	newC	newC/nonIC_num	tree_length	MD	topo	jk30	jk50	jk70	division
F_899_PF00448_1	237	97	48	92	20.25	0.0008	0.03	0.0592	0.09	0.1203	0.1525	0.1892	0.2254	0.2686	0.3689	0.6525	0.0002	0.0107	0.0241	0.0367	0.0518	0.0667	0.0879	0.1166	0.1617	0.2354	0.6694	0	0.0046	0.0088	0.0152	0.0218	0.0293	0.0386	0.0555	0.082	0.129	0.2324	4.431	0.1893	1.0276	0.6936	0.2106	126711	670.43	1.902	0.4292	1312	897	969	1040	good
F_901_PF02879_2	124	16	27	81	21.77	0.0001	0.03	0.0578	0.09	0.1147	0.1489	0.1862	0.2372	0.2916	0.339	0.6102	0	0.0161	0.0313	0.046	0.0621	0.0866	0.1163	0.1479	0.193	0.251	0.4419	0.0001	0.0075	0.0149	0.0227	0.0308	0.0416	0.0537	0.0674	0.0913	0.1276	0.2526	5.3872	0.7611	1.5573	1.1538	0.2597	65650	676.8	3.766	0.6991	1215	737	901	993	good
F_902_PF00549_1	133	10	53	70	39.85	0.0015	0.04	0.0644	0.1	0.1231	0.1544	0.187	0.2286	0.2875	0.3875	0.7955	0.001	0.0135	0.0268	0.039	0.054	0.0686	0.0886	0.1142	0.153	0.2168	0.6323	0.0001	0.0055	0.0107	0.0164	0.0242	0.0314	0.0407	0.0514	0.0664	0.0945	0.2565	4.0894	0.1433	0.9465	0.8288	0.1962	78569	982.11	1.591	0.3891	1239	765	903	983	good
F_903_PF00069_2	307	136	59	112	19.22	0.0002	0.03	0.0551	0.09	0.1153	0.1441	0.1689	0.2161	0.2983	0.4515	1.1157	0.0001	0.0066	0.014	0.0241	0.0317	0.0437	0.0533	0.0714	0.0961	0.1664	0.4891	0.0001	0.0037	0.0077	0.0113	0.0155	0.0203	0.0267	0.0343	0.0437	0.0566	0.1176	3.976	0.0718	0.3814	0.249	0.1907	194137	782.81	1.725	0.4339	1328	990	1079	1144	good
F_904_PF01412_1	138	27	32	79	23.19	0	0.03	0.0718	0.12	0.1622	0.1957	0.2425	0.3132	0.3901	0.5378	1.1021	0	0.0153	0.031	0.0566	0.0717	0.0935	0.1162	0.1519	0.1935	0.2724	0.5494	0	0.0021	0.0088	0.0164	0.0246	0.033	0.0428	0.0513	0.0676	0.0856	0.23	4.9462	0.1279	0.5915	0.5654	0.236	56102	529.26	2.3	0.465	1235	793	941	1045	good
F_905_PF08442_1	210	161	14	35	6.67	0.0012	0.02	0.0549	0.08	0.1063	0.1377	0.1669	0.2052	0.2785	0.3516	0.6366	0.0005	0.0105	0.0224	0.031	0.0503	0.0645	0.0885	0.1163	0.1424	0.2042	0.4337	0.0001	0.0065	0.0118	0.0177	0.0244	0.0321	0.0414	0.0533	0.0683	0.0942	0.2701	5.0988	0.2866	1.2194	0.841	0.2455	96387	491.77	2.472	0.4848	1178	796	915	988	good
F_906_PF00909_1	421	20	101	300	23.99	0.0003	0.04	0.0759	0.11	0.1382	0.1714	0.2239	0.2956	0.4047	0.5426	1.1428	0.0001	0.0112	0.0256	0.0387	0.056	0.0705	0.0892	0.1279	0.174	0.2449	0.496	0	0.0047	0.0093	0.0143	0.0193	0.0255	0.033	0.0431	0.0534	0.0735	0.1888	4.9938	0.152	0.5027	0.4416	0.2398	255793	799.35	2.746	0.5499	1287	986	1060	1085	good
F_907_PF02148_1	79	22	17	40	21.52	0.0006	0.03	0.0506	0.08	0.1126	0.1346	0.1654	0.2053	0.2478	0.3738	0.764	0.0005	0.0172	0.0352	0.0577	0.0787	0.1035	0.1288	0.16	0.208	0.2762	0.5465	0.0001	0.0092	0.0188	0.0294	0.0411	0.0531	0.0667	0.0833	0.1072	0.1408	0.2774	5.257	0.5648	1.8094	1.4432	0.2534	37851	610.5	2.937	0.5587	1034	555	717	797	bad
F_908_PF00900_1	77	0	38	39	49.35	0.0004	0.03	0.055	0.08	0.116	0.1718	0.2237	0.2869	0.3858	0.6037	1.8758	0.0003	0.0167	0.0393	0.0671	0.0917	0.1239	0.152	0.2104	0.2666	0.4073	0.886	0	0.006	0.0152	0.0277	0.0389	0.0501	0.0659	0.0829	0.1023	0.138	0.2912	4.7614	0.1125	2.1304	2.007	0.2308	28972	742.87	1.094	0.2298	1212	566	774	936	good
F_910_PF02219_1	298	117	48	133	16.11	0.0008	0.03	0.0647	0.1	0.1287	0.1582	0.2013	0.2391	0.3067	0.3784	0.6759	0.0004	0.01	0.0226	0.0403	0.0527	0.0667	0.0845	0.1014	0.1258	0.1554	0.4218	0	0.0048	0.0102	0.0163	0.0224	0.0288	0.0372	0.0471	0.0574	0.0754	0.1635	5.3956	0.1871	0.5624	0.462	0.2579	156473	625.89	3.112	0.5768	1307	907	1046	1145	good
F_911_PF00850_2	595	258	69	268	11.6	0.0009	0.03	0.0534	0.07	0.1	0.1257	0.153	0.2006	0.2584	0.3183	0.5694	0.0002	0.0071	0.0138	0.0208	0.0281	0.0351	0.046	0.0578	0.0702	0.0939	0.5648	0	0.0041	0.0076	0.0114	0.0153	0.02	0.0251	0.0314	0.0401	0.0498	0.1342	5.061	0.2051	0.2861	0.31	0.2417	368737	701.02	4.285	0.8467	1316	1012	1097	1152	good
F_912_PF00620_4	185	37	31	117	16.76	0.0007	0.03	0.0523	0.08	0.1057	0.1357	0.1691	0.2033	0.2387	0.314	0.6085	0.0003	0.0142	0.0258	0.0406	0.0531	0.067	0.084	0.1038	0.1301	0.1703	0.3368	0	0.0055	0.0127	0.0205	0.0288	0.0361	0.0465	0.0569	0.0701	0.0892	0.2125	4.984	0.4339	0.7797	0.6177	0.2392	101725	660.55	3.718	0.746	1221	891	1049	1115	good
F_913_PF00043_1	134	41	15	78	11.19	0.0003	0.03	0.06	0.09	0.1134	0.143	0.1749	0.2204	0.2647	0.347	0.7859	0.0002	0.0239	0.0429	0.0646	0.0853	0.1101	0.1303	0.1654	0.2034	0.2814	0.6182	0	0.0092	0.0199	0.0301	0.0405	0.0526	0.0666	0.0879	0.1092	0.1449	0.3067	5.5594	1.8602	2.2122	1.2624	0.2657	66862	561.87	5.098	0.917	990	555	657	779	bad
F_914_PF00009_6	273	49	110	114	40.29	0.001	0.06	0.1035	0.14	0.1765	0.2226	0.2826	0.359	0.5004	0.7391	1.4633	0.0003	0.021	0.0355	0.0491	0.0624	0.0837	0.1166	0.1543	0.2112	0.2868	0.4684	0	0.0038	0.0081	0.0122	0.018	0.0241	0.0329	0.0439	0.0572	0.0788	0.1521	4.3106	0.0652	0.6588	0.6643	0.206	141761	869.7	1.356	0.3146	1196	710	832	925	good
F_915_PF00667_1	214	0	55	159	25.7	0	0.03	0.0662	0.1	0.1398	0.1794	0.2175	0.2597	0.3178	0.3952	0.7705	0	0.0131	0.0267	0.0401	0.0575	0.0729	0.0946	0.1152	0.1431	0.1827	0.3748	0	0.0052	0.0111	0.0175	0.0231	0.03	0.0385	0.0481	0.0614	0.0809	0.2031	5.397	0.1582	0.5762	0.4584	0.2599	116084	730.09	2.828	0.524	1251	871	986	1049	good
F_916_PF00176_1	383	240	29	114	7.57	0.0013	0.03	0.0636	0.09	0.1225	0.1553	0.1943	0.2403	0.3147	0.3928	0.7672	0.0005	0.0123	0.0234	0.0378	0.0499	0.0638	0.0815	0.0976	0.1226	0.162	0.4357	0	0.0048	0.0103	0.0162	0.021	0.0278	0.0357	0.0455	0.0587	0.0805	0.1896	5.4656	0.3462	0.4503	0.3761	0.2607	177132	500.37	4.792	0.8768	1241	930	1066	1154	good
F_918_PF01048_1	273	29	94	150	34.43	0.0002	0.03	0.0693	0.1	0.1305	0.1711	0.2162	0.2836	0.3957	0.5611	1.348	0.0001	0.0112	0.0245	0.0355	0.0481	0.0706	0.0875	0.1216	0.1889	0.2522	0.3824	0	0.0049	0.0104	0.016	0.0222	0.0284	0.0355	0.0447	0.0571	0.0756	0.2	4.4072	0.1388	0.5965	0.5137	0.2114	171717	959.31	2.126	0.4824	1241	900	1029	1080	good
F_919_PF00149_1	196	32	123	41	62.76	0	0.03	0.077	0.12	0.1804	0.234	0.2888	0.3479	0.4396	0.5587	4.3494	0	0.0065	0.0258	0.0464	0.066	0.0791	0.1038	0.1356	0.1629	0.2368	1.0024	0	0.0003	0.0038	0.0084	0.0147	0.0223	0.0327	0.0391	0.0558	0.0813	0.2303	3.0884	0.0146	0.9650	0.7859	0.1483	61955	848.7	0.38	0.123	1189	679	842	888	bad
F_920_PF01408_1	156	54	3	99	1.92	0.0005	0.03	0.052	0.07	0.0984	0.1273	0.1627	0.1854	0.2218	0.2789	0.4974	0.0002	0.0183	0.0343	0.0502	0.0726	0.094	0.1245	0.1561	0.1906	0.2495	0.5402	0.0002	0.0109	0.0216	0.0316	0.0421	0.054	0.0693	0.09	0.1082	0.1407	0.301	5.1548	3.6022	1.6501	1.2066	0.2494	104791	684.91	7.616	1.4775	1201	708	899	1000	bad
F_921_PF01145_1	195	29	89	77	45.64	0.0013	0.04	0.0762	0.1	0.1494	0.2003	0.2634	0.3336	0.4787	0.6908	1.6615	0.0013	0.0194	0.0425	0.0559	0.0767	0.1032	0.1378	0.1918	0.2844	0.408	0.6328	0	0.0072	0.0153	0.0233	0.0324	0.0407	0.0505	0.0611	0.0768	0.0987	0.204	5.0694	0.0417	0.9393	0.7644	0.2433	61617	581.29	1.068	0.2107	1228	669	832	936	good
F_922_PF04950_1	318	29	103	186	32.39	0.0009	0.03	0.0624	0.1	0.127	0.1666	0.2265	0.2636	0.3184	0.4203	1.1125	0.0004	0.0113	0.0244	0.0443	0.0567	0.0734	0.0986	0.1258	0.1591	0.2183	0.471	0	0.0049	0.0114	0.0181	0.0246	0.0329	0.0413	0.0521	0.0645	0.0849	0.1948	5.1492	0.123	0.6112	0.5583	0.2461	172463	802.15	2.31	0.4486	1315	1002	1105	1146	good
F_923_PF00076_9	75	5	12	58	16	0	0.03	0.0702	0.11	0.1488	0.1979	0.234	0.2755	0.5168	0.834	1.9063	0	0.0074	0.0199	0.0331	0.0435	0.059	0.0851	0.1204	0.1702	0.2458	0.5833	0	0.0008	0.0053	0.0104	0.0137	0.0185	0.0264	0.0344	0.045	0.0679	0.1864	3.4818	0.3507	0.6508	0.6751	0.1665	75093	1191.95	2.556	0.7341	1274	819	952	1012	good
F_924_PF00153_8	108	17	21	70	19.44	0	0.02	0.0528	0.08	0.1102	0.1479	0.1735	0.2123	0.2546	0.3426	0.5756	0	0.0092	0.0281	0.0451	0.0621	0.0834	0.104	0.1243	0.1588	0.2062	0.4151	0	0.0036	0.0113	0.0204	0.0291	0.0382	0.0497	0.0636	0.0821	0.1095	0.2368	4.431	0.9061	1.0231	0.7967	0.2136	90155	1036.26	4.17	0.9411	1270	863	958	996	good
F_926_PF11718_1	356	225	17	114	4.78	0.0006	0.03	0.0665	0.11	0.1466	0.1881	0.2282	0.2728	0.3579	0.4937	1.1664	0.0004	0.0139	0.0289	0.0516	0.0692	0.0869	0.1063	0.1393	0.1785	0.24	0.4626	0	0.0054	0.0123	0.0193	0.0265	0.0336	0.0409	0.0515	0.0646	0.0872	0.1929	4.4016	1.323	0.8385	0.5859	0.2109	216485	638.6	5.529	1.2561	1276	989	1060	1104	good
F_929_PF00155_7	388	22	107	259	27.58	0.0005	0.03	0.052	0.08	0.0962	0.1241	0.1611	0.2025	0.2459	0.3129	0.6489	0.0001	0.0094	0.0182	0.0247	0.0353	0.0452	0.0573	0.074	0.0964	0.1293	0.3304	0	0.0043	0.0088	0.0142	0.0203	0.0272	0.034	0.0416	0.0504	0.0661	0.127	5.3564	0.1129	0.3744	0.2812	0.2547	207718	739.21	2.941	0.5491	1299	1028	1113	1153	good
F_930_PF01532_1	611	204	89	318	14.57	0.0013	0.03	0.0569	0.08	0.1143	0.1422	0.1751	0.2289	0.3111	0.4276	0.8069	0.0004	0.0079	0.0149	0.0232	0.0323	0.0435	0.0616	0.0809	0.1111	0.1464	0.2829	0	0.0035	0.0073	0.0117	0.0158	0.0213	0.0278	0.0356	0.0458	0.0593	0.1599	5.4292	0.2108	0.3384	0.2785	0.2595	329450	631.13	4.285	0.7893	1292	1009	1048	1114	good
F_931_PF00806_5	36	6	8	22	22.22	0.0013	0.03	0.0649	0.1	0.1234	0.163	0.2143	0.2587	0.3322	0.4348	1.1109	0.0005	0.0266	0.0521	0.0781	0.1067	0.1395	0.19	0.2574	0.3367	0.4534	1.0095	0	0.009	0.0188	0.0295	0.043	0.0585	0.0789	0.0994	0.131	0.1803	0.3868	4.2308	1.8713	2.6295	2.0757	0.2065	30080	1074.29	3.569	0.8436	1191	618	777	922	bad
F_932_PF03952_1	133	0	68	65	51.13	0.0016	0.03	0.0492	0.08	0.1056	0.1392	0.1628	0.1961	0.25	0.3088	0.8578	0.0015	0.0183	0.034	0.052	0.0686	0.0891	0.1176	0.1476	0.184	0.254	0.6856	0	0.0083	0.0175	0.0277	0.0379	0.05	0.0631	0.0783	0.099	0.1319	0.3035	5.3816	0.095	1.6617	1.7159	0.26	39530	608.15	1.287	0.2391	1016	569	711	831	bad
F_933_PF05719_1	333	94	85	154	25.53	0.0007	0.04	0.0709	0.12	0.1767	0.2432	0.335	0.3914	0.4491	0.5805	1.0505	0.0003	0.0153	0.0288	0.0485	0.0761	0.1032	0.129	0.1617	0.1923	0.2341	0.3672	0	0.005	0.0099	0.0146	0.0202	0.0272	0.0354	0.0443	0.0544	0.0721	0.179	4.6858	0.1265	0.5472	0.4399	0.2241	173323	698.88	2.253	0.4808	1331	960	1077	1146	good
F_934_PF00069_12	352	73	95	184	26.99	0.0005	0.04	0.0771	0.11	0.1554	0.199	0.2593	0.3417	0.4217	0.5128	1.0127	0.0001	0.0121	0.0237	0.0356	0.0473	0.0643	0.0882	0.1077	0.1329	0.1857	0.3058	0	0.003	0.0073	0.0121	0.0169	0.0228	0.029	0.0374	0.0477	0.0624	0.1273	5.075	0.0931	0.2578	0.2238	0.2427	184671	718.56	3.05	0.601	1297	996	1094	1137	good
F_935_PF05158_1	437	183	16	238	3.66	0	0.03	0.0745	0.11	0.1397	0.1739	0.2191	0.285	0.394	0.5443	1.2872	0	0.0093	0.0249	0.0369	0.0541	0.0706	0.0931	0.1251	0.1583	0.1999	0.3648	0	0.0044	0.0088	0.0137	0.0195	0.0266	0.0354	0.0453	0.0577	0.0703	0.1356	5.026	0.8625	0.4502	0.3601	0.2396	321885	764.57	6.957	1.3842	1343	1116	1166	1181	good
F_936_PF00443_3	772	445	48	279	6.22	0.0002	0.03	0.0567	0.09	0.1087	0.1403	0.1629	0.1883	0.2334	0.2986	0.6488	0.0001	0.0089	0.0186	0.0277	0.0381	0.0454	0.06	0.0746	0.0936	0.1227	0.2425	0	0.0047	0.0096	0.0143	0.0199	0.0258	0.0333	0.0413	0.051	0.067	0.1491	5.159	0.6979	0.4248	0.3225	0.2464	519577	717.65	6.613	1.2818	1261	829	974	1055	good
F_937_PF00227_4	185	100	15	70	8.11	0.0004	0.02	0.0515	0.08	0.108	0.1382	0.1876	0.246	0.3334	0.4587	1.0463	0.0001	0.0093	0.0196	0.0299	0.0445	0.0597	0.076	0.1185	0.1572	0.21	1.1172	0	0.0047	0.0097	0.0146	0.0203	0.0265	0.0344	0.0455	0.0626	0.0953	0.3969	4.5864	0.2503	0.9335	0.8595	0.2206	108471	638.06	2.375	0.5178	1273	897	1048	1126	good
F_938_PF00169_1	134	37	6	91	4.48	0.0005	0.04	0.0871	0.12	0.1599	0.1976	0.2516	0.32	0.4276	0.5726	1.2345	0.0003	0.0196	0.0351	0.0548	0.0786	0.097	0.1305	0.1713	0.2263	0.2896	0.4912	0	0.0052	0.0131	0.021	0.0283	0.0356	0.0448	0.0537	0.0677	0.0874	0.2204	5.1744	1.183	0.9124	0.7454	0.2473	90276	705.28	5.892	1.1387	1171	686	861	979	good
F_939_PF00069_37	340	96	94	150	27.65	0.0002	0.03	0.0527	0.09	0.1151	0.1498	0.1854	0.23	0.2763	0.3521	0.6932	0.0001	0.0091	0.0184	0.0284	0.0401	0.0544	0.0705	0.0919	0.1172	0.1464	0.3104	0	0.0052	0.0099	0.0161	0.0216	0.0278	0.0337	0.0404	0.0521	0.0682	0.1698	5.1954	0.0862	0.4249	0.3627	0.2486	131023	532.61	2.34	0.4504	1302	920	1019	1102	good
F_941_PF00366_1	71	2	14	55	19.72	0	0.01	0.0556	0.1	0.1369	0.1951	0.2528	0.3446	0.5033	0.756	1.7807	0	0.0085	0.0288	0.0653	0.0914	0.1185	0.1777	0.2538	0.3508	0.511	1.0887	0	0.0012	0.0072	0.0131	0.0219	0.039	0.0576	0.0776	0.1058	0.1726	0.3415	6.1838	0.1908	1.2167	1.8454	0.2982	19780	347.02	2.449	0.396	1180	351	523	725	bad
F_942_PF00628_2	50	2	16	32	32	0.0008	0.05	0.0791	0.11	0.132	0.1685	0.209	0.2587	0.3268	0.4456	4.3413	0.0009	0.011	0.0428	0.0617	0.0851	0.1126	0.1587	0.2023	0.281	0.3672	1.0071	0	0.0022	0.0075	0.013	0.0222	0.0365	0.0581	0.0762	0.1068	0.1596	0.4159	4.4282	1.5093	3.3572	2.183	0.2154	34458	1013.47	2.969	0.6705	1158	562	710	789	bad
F_943_PF01248_3	98	2	49	47	50	0	0.02	0.0677	0.12	0.1675	0.24	0.3269	0.4866	0.8851	1.1554	2.8106	0	0.008	0.0217	0.0411	0.0602	0.0871	0.1334	0.2391	0.3634	0.4577	0.8213	0	0.0005	0.0036	0.0109	0.0188	0.0256	0.034	0.044	0.0571	0.0733	0.2026	2.7804	0.1026	1.0013	0.6884	0.1331	72388	1477.31	0.89	0.3201	1259	815	951	1038	good
F_945_PF00957_1	62	1	24	37	38.71	0	0.03	0.0649	0.11	0.1563	0.1983	0.2595	0.3139	0.4618	0.6167	1.5195	0	0.0134	0.0303	0.0642	0.088	0.1222	0.16	0.1991	0.254	0.3601	0.8217	0	0.0014	0.0063	0.0172	0.0306	0.0395	0.0477	0.0645	0.0806	0.1156	0.3428	5.0848	0.114	1.5386	1.3442	0.2454	24869	654.45	1.384	0.2722	1177	544	738	879	bad
F_946_PF01214_1	266	87	68	111	25.56	0	0.02	0.0521	0.08	0.1046	0.1366	0.1707	0.2187	0.2797	0.4283	0.9523	0	0.0057	0.0165	0.0256	0.0352	0.0475	0.0636	0.0833	0.1202	0.1754	0.5283	0	0.0018	0.0071	0.0118	0.0175	0.0237	0.0316	0.0398	0.051	0.071	0.2038	4.634	0.074	0.4025	0.5002	0.2213	97593	492.89	1.987	0.4288	1246	865	1000	1069	good
F_949_PF00491_1	347	96	64	187	18.44	0.0002	0.03	0.069	0.09	0.1185	0.1442	0.1789	0.2157	0.2687	0.348	0.8785	0.0001	0.0133	0.0231	0.0341	0.0441	0.0567	0.0699	0.0878	0.1111	0.1446	0.3988	0	0.0045	0.0103	0.0152	0.0211	0.0282	0.0361	0.0453	0.0572	0.0731	0.2014	5.4712	0.1812	0.5038	0.4445	0.2615	164666	581.86	3.281	0.5997	1200	832	952	1032	good
F_950_PF00076_7	71	13	5	53	7.04	0.0002	0.02	0.0518	0.08	0.0979	0.1289	0.1545	0.1946	0.2313	0.2776	0.6414	0.0002	0.0169	0.0333	0.0496	0.0651	0.0829	0.1046	0.1319	0.1605	0.2286	0.6246	0	0.0084	0.0173	0.0267	0.036	0.0489	0.0639	0.0796	0.1023	0.1374	0.4146	4.389	2.126	1.6837	1.1291	0.2114	68691	1040.77	4.932	1.1237	1270	881	1034	1122	good
F_951_PF03127_1	121	28	11	82	9.09	0.0003	0.03	0.0547	0.08	0.1131	0.1426	0.1679	0.217	0.2886	0.4455	0.9264	0.0001	0.0112	0.0249	0.0354	0.0486	0.0632	0.0869	0.1114	0.1465	0.217	0.696	0	0.0054	0.012	0.0182	0.0251	0.0326	0.0405	0.0504	0.0618	0.0848	0.2171	4.046	0.8308	0.9355	0.6336	0.1961	101886	926.24	3.813	0.9424	1259	782	880	951	good
F_953_PF00494_1	289	11	70	208	24.22	0.0009	0.02	0.0539	0.08	0.1109	0.1446	0.1713	0.2056	0.2537	0.3497	0.9723	0.0003	0.009	0.0197	0.029	0.0418	0.0542	0.0715	0.0932	0.1256	0.176	0.4706	0.0001	0.0051	0.0096	0.0149	0.0209	0.0279	0.0369	0.0484	0.062	0.0814	0.1678	5.0722	0.2469	0.6235	0.4709	0.2422	169163	772.43	3.192	0.6293	1271	1079	1122	1143	good
F_954_PF00642_1	27	2	14	11	51.85	0	0.01	0.0476	0.08	0.114	0.154	0.1916	0.2354	0.2981	0.388	1.8456	0	0.0171	0.0546	0.0982	0.1492	0.1848	0.2265	0.2959	0.37	0.5083	1.8212	0	0.0106	0.0244	0.0475	0.0694	0.0881	0.1108	0.1409	0.1766	0.2286	0.4452	4.62	0.4506	6.3160	7.2972	0.2327	9664	743.38	1.234	0.2671	1083	327	547	781	bad
F_955_PF00481_2	292	158	52	82	17.81	0.0002	0.03	0.057	0.1	0.1486	0.1965	0.2567	0.3175	0.3941	0.5575	2.2602	0.0001	0.0088	0.0229	0.0442	0.0606	0.0792	0.1019	0.1366	0.1799	0.2849	0.9076	0	0.0042	0.0089	0.0153	0.0238	0.0308	0.0389	0.0491	0.0621	0.08	0.2201	4.8902	0.2515	0.6855	0.565	0.2337	162513	677.14	2.962	0.6057	1281	889	980	1057	good
F_956_PF06071_1	89	5	25	59	28.09	0.001	0.03	0.061	0.09	0.1256	0.1629	0.2097	0.256	0.2991	0.3568	0.8507	0.0006	0.0128	0.0321	0.0498	0.0682	0.0901	0.1081	0.1298	0.1673	0.2064	0.5804	0	0.0065	0.0144	0.0207	0.0275	0.0366	0.0478	0.0612	0.0779	0.1036	0.241	4.704	0.2487	1.0249	0.7313	0.2252	49310	770.47	2.317	0.4926	1229	697	877	1000	bad
F_957_PF00012_3	610	6	296	308	48.52	0.0003	0.04	0.0807	0.13	0.1875	0.2386	0.2856	0.3682	0.4417	0.5779	1.1524	0.0001	0.0118	0.0221	0.0361	0.0492	0.0655	0.0831	0.0992	0.1271	0.1624	0.2908	0	0.0036	0.0072	0.0106	0.0148	0.0194	0.024	0.0306	0.0377	0.0501	0.1613	5.096	0.0163	0.2536	0.2843	0.2435	242230	771.43	1.292	0.2535	1295	922	1036	1100	good
F_958_PF00153_45	125	71	21	33	16.8	0.0006	0.02	0.0453	0.07	0.0965	0.1209	0.1444	0.1763	0.2099	0.2603	0.7814	0.0003	0.0129	0.0281	0.0441	0.0573	0.077	0.096	0.1217	0.1497	0.2117	0.7335	0	0.0085	0.016	0.025	0.0344	0.0437	0.055	0.0708	0.0918	0.1292	0.4211	4.9322	0.329	1.2835	1.2873	0.2377	59569	572.78	2.497	0.5063	1192	516	669	795	good
F_959_PF00488_2	249	66	61	122	24.5	0.0004	0.03	0.066	0.1	0.1373	0.1734	0.2096	0.2671	0.3434	0.4626	1.0896	0.0002	0.0121	0.0245	0.0376	0.0523	0.0676	0.0837	0.104	0.1327	0.1999	0.4146	0	0.0046	0.0095	0.0157	0.022	0.028	0.0352	0.0432	0.0539	0.0712	0.1421	5.1114	0.0745	0.3977	0.4034	0.2441	138853	738.58	2.212	0.4328	1284	766	923	1032	good
F_960_PF03223_1	392	185	37	170	9.44	0.0001	0.02	0.0555	0.08	0.099	0.125	0.1624	0.1957	0.2521	0.35	0.7187	0	0.0083	0.0162	0.0247	0.0364	0.0511	0.0668	0.0839	0.1184	0.1573	0.3887	0	0.0045	0.0095	0.0151	0.0205	0.027	0.0346	0.0439	0.0575	0.0812	0.1873	5.4194	0.2444	0.4550	0.4423	0.2588	208367	586.95	3.972	0.7329	1181	884	963	1045	good
F_961_PF02803_1	123	2	39	82	31.71	0.0024	0.02	0.0537	0.08	0.1085	0.1468	0.1819	0.2146	0.2424	0.3015	0.5662	0.0013	0.0148	0.0297	0.0487	0.0683	0.0902	0.1141	0.14	0.1744	0.2097	0.4181	0.0001	0.008	0.0165	0.0251	0.0345	0.0467	0.0587	0.0731	0.092	0.129	0.2795	4.9714	0.347	1.3473	1.1032	0.2369	76644	912.43	2.523	0.5075	1159	652	739	813	bad
F_963_PF01490_2	406	24	110	272	27.09	0.0012	0.04	0.0664	0.1	0.1283	0.1593	0.1991	0.2384	0.295	0.3757	0.9268	0.0003	0.0126	0.0209	0.0295	0.0418	0.0574	0.071	0.0854	0.1053	0.1367	0.2908	0	0.0044	0.0089	0.0131	0.0181	0.0237	0.0313	0.0395	0.051	0.0665	0.1276	4.97	0.161	0.3638	0.318	0.2387	261107	882.12	3.306	0.6652	1318	1026	1096	1141	good
F_964_PF00156_2	134	32	37	65	27.61	0.001	0.03	0.0559	0.09	0.1117	0.1406	0.1746	0.2206	0.2585	0.3564	0.6714	0.0008	0.0148	0.0299	0.045	0.0626	0.0799	0.1014	0.1298	0.1632	0.2114	0.4428	0	0.0068	0.0143	0.0218	0.0306	0.0398	0.0484	0.0617	0.0787	0.1053	0.25	4.9518	0.3184	0.9452	0.8554	0.2386	78816	812.54	2.874	0.5804	1193	714	810	855	bad
F_967_PF00004_9	145	22	63	60	43.45	0.0007	0.02	0.0609	0.09	0.1157	0.1496	0.2057	0.2647	0.3443	0.4822	1.0387	0.0003	0.0114	0.033	0.0482	0.0718	0.0924	0.1272	0.1813	0.2518	0.3473	0.7688	0.0001	0.0046	0.012	0.0228	0.0342	0.0425	0.0522	0.0694	0.0902	0.1253	0.3157	5.9528	0.0278	0.9408	1.2064	0.2883	23494	286.51	1.023	0.1719	1138	425	597	735	bad
F_968_PF00347_1	84	8	33	43	39.29	0	0.02	0.0506	0.09	0.1115	0.1395	0.165	0.1987	0.2233	0.2888	0.4927	0	0.0112	0.0269	0.0462	0.0684	0.096	0.1282	0.1489	0.1879	0.2565	0.5071	0	0.0033	0.0111	0.0216	0.0325	0.0424	0.0566	0.075	0.1025	0.1479	0.3816	4.9042	0.3112	1.8289	1.5866	0.241	42433	832.02	2.023	0.4125	1221	703	856	995	good
F_969_PF01369_1	189	2	66	121	34.92	0.0011	0.03	0.0598	0.09	0.1244	0.1612	0.2015	0.264	0.3419	0.4414	0.9048	0.0004	0.0112	0.0244	0.0364	0.0517	0.0676	0.0889	0.1139	0.1378	0.1756	0.4706	0.0001	0.0049	0.0098	0.0149	0.021	0.0275	0.0355	0.0464	0.0607	0.0831	0.1833	4.9112	0.1306	0.5877	0.5733	0.2353	113682	924.24	2.315	0.4714	1286	825	950	1080	good
F_971_PF00153_43	102	10	51	41	50	0.0003	0.03	0.0635	0.1	0.124	0.1507	0.1876	0.2533	0.3238	0.455	1.8094	0.0001	0.0181	0.0384	0.0596	0.0732	0.0936	0.1188	0.1505	0.2065	0.2772	0.6163	0	0.0081	0.0149	0.0241	0.033	0.0426	0.052	0.0656	0.0816	0.1123	0.2319	5.1898	0.0709	1.1509	1.1597	0.2499	31205	611.86	1.288	0.2482	1202	623	828	971	good
